0|E3|1055|RESERVED|RESERVED|3|517|2005-10-10T00:00:00Z|-1
0|E3|1056|RESERVED|RESERVED|1|517|2007-08-29T00:00:00Z|-1
0|E3|1057|RESERVED|RESERVED|1|517|2004-09-27T00:00:00Z|-1
0|E3|1058|RESERVED|RESERVED|1|517|2004-09-08T00:00:00Z|-1
0|E3|1059|BAGOLATAO|Z 4 Bagulatao, Minalabac, Camarines Sur|2|512|2017-06-01T00:00:00Z|16
0|E3|106|SABANG 1|Sabang Calabanga Cam sur|1|502|2015-02-27T00:00:00Z|17
0|E3|1060|RESERVED|RESERVED|4|517|2004-08-13T00:00:00Z|-1
0|E3|1061|RESERVED|RESERVED|4|517|2005-03-02T00:00:00Z|-1
0|E3|1062|SAN FRANCISCO- NAGA|ZONE 2 SAN FRANCISCO, NAGA CITY|5|500|2015-08-17T00:00:00Z|9
0|E3|1063|PAOLBO|PAOLBO CALABANGA CAM SUR|4|502|2015-08-18T00:00:00Z|17
0|E3|1064|BAYBAY 3|Z-6 SALVACION BAYBAY, CALABANGA CAM SUR|5|502|2015-08-17T00:00:00Z|55
0|E3|1065|SOGOD|ZONE 4 SOGOD CALABANGA CAM SUR|2|502|2015-08-20T00:00:00Z|55
0|E3|1066|RESERVED|RESERVED|4|513|2015-08-14T00:00:00Z|-1
0|E3|1067|CLUPA|CALAUAG CLUPA, NAGA CITY|2|512|2015-08-25T00:00:00Z|16
0|E3|1068|DALIPAY 5|z-4 DALIPAY, MILAOR CAM SUR|2|512|2015-09-01T00:00:00Z|36
0|E3|1069|BALIUAG NUEVO - MILAOR|Z-3 BALIUAG MINALABAC, MILAOR, CAM SUR|3|512|2015-08-31T00:00:00Z|16
0|E3|107|RATAY 2|Ratay Calabanga Cam Sur|1|502|2015-02-27T00:00:00Z|53
0|E3|1070|RESERVED|RESERVED|4|513|2015-09-01T00:00:00Z|-1
0|E3|1071|RESERVED|RESERVED|5|501|2015-09-18T00:00:00Z|-1
0|E3|1072|BONOT 3|BONOT STA, ROSA CALABANGA CAM SUR|3|502|2015-09-24T00:00:00Z|17
0|E3|1073|AUSTRIA VILLAGE 2|ZONE 7 CAROLINA NAGA CITY|1|512|2015-09-29T00:00:00Z|16
0|E3|1074|RESERVED|RESERVED|4|513|2015-10-15T00:00:00Z|-1
0|E3|1075|RESERVED|RESERVED|4|513|2015-10-23T00:00:00Z|-1
0|E3|1076|BALIUAG|BALIWAG PASACAO CAM SUR|5|512|2015-10-23T00:00:00Z|20
0|E3|1077|BOGITIS|PAOLBO CALABANGA CAM SUR|4|502|2015-10-03T00:00:00Z|17
0|E3|1078|FABRICA|FABRICA, CALABANGA CAM SUR|1|502|2015-11-10T00:00:00Z|55
0|E3|1079|SAN PABLO|SAN PABLO, CALABANGA CAM SUR|1|502|2015-11-23T00:00:00Z|53
0|E3|108|MAYAOPAYAWAN 2|Mayaopayawan milaor cam sur|2|512|2015-02-27T00:00:00Z|36
0|E3|1080|CATANUSAN |Z-3 CATANUSAN, MINALABAC, MILAOR CAM SUR|2|512|2015-12-01T00:00:00Z|21
0|E3|1081|RESERVED|RESERVED|2|513|2015-12-03T00:00:00Z|-1
0|E3|1082|Bayawas|Bayawas, Abella Naga City|3|500|2015-12-07T00:00:00Z|9
0|E3|1083|FLORDELIZ 2|Flordeliz Milaor Cam. Sur|4|512|2014-09-25T00:00:00Z|16
0|E3|1084|HOBO 3|HOBO MILAOR CAMARINES SUR|2|512|2016-01-18T00:00:00Z|16
0|E3|1085|RESERVED|RESERVED|5|501|2016-01-19T00:00:00Z|-1
0|E3|1086|RESERVED|RESERVED|3|501|2016-01-21T00:00:00Z|-1
0|E3|1087|RESERVED|RESERVED|5|501|2016-01-20T00:00:00Z|-1
0|E3|1088|DEL PILAR|Dayangdang Naga City|5|512|2016-01-29T00:00:00Z|16
0|E3|1089|Peñafrancia 1|Peñafrancia Naga City|1|512|2016-02-02T00:00:00Z|16
0|E3|109|RESERVED|RESERVED|3|513|2015-02-27T00:00:00Z|-1
0|E3|1090|RESERVED|RESERVED|2|501|2016-02-09T00:00:00Z|-1
0|E3|1091|RESERVED|RESERVED|4|501|2016-02-17T00:00:00Z|-1
0|E3|1092|PAOLBO 2|Paolbo Calabanga Camarines Sur|4|502|2016-02-18T00:00:00Z|17
0|E3|1093|Binanuaanan Grande|Binanuaanan Grande Calabanga Cam. Sur|4|502|2016-02-18T00:00:00Z|55
0|E3|1094|RESERVED|RESERVED|1|513|2016-02-29T00:00:00Z|-1
0|E3|1095|RESERVED|RESERVED|5|501|2016-03-11T00:00:00Z|-1
0|E3|1096|RESERVED|RESERVED|2|513|2016-03-15T00:00:00Z|-1
0|E3|1097|RESERVED|RESERVED|5|501|2016-03-18T00:00:00Z|-1
0|E3|1098|RESERVED|RESERVED|2|501|2016-03-29T00:00:00Z|-1
0|E3|1099|RESERVED|RESERVED|2|501|2016-04-04T00:00:00Z|-1
0|E3|11|RESERVED|RESERVED|2|501|2014-08-26T00:00:00Z|-1
0|E3|110|DALIPAY 2|DALIPAY MILAOR CAM SUR|3|512|2015-03-05T00:00:00Z|36
0|E3|1100|RESERVED|RESERVED|5|513|2016-04-07T00:00:00Z|-1
0|E3|1101|RESERVED|RESERVED|1|501|2016-04-12T00:00:00Z|-1
0|E3|1102|RESERVED|RESERVED|3|501|2016-04-14T00:00:00Z|-1
0|E3|1103|RESERVED|RESERVED|2|501|2016-04-14T00:00:00Z|-1
0|E3|1104|RESERVED|RESERVED|4|513|2016-04-08T00:00:00Z|-1
0|E3|1105|SAN ANTONIO POB.|SAN ANTONIO POB. CALABANGA CAM SUR.|1|502|2016-04-18T00:00:00Z|5
0|E3|1106|RESERVED|RESERVED|4|501|2016-05-05T00:00:00Z|-1
0|E3|1107|RESERVED|RESERVED|2|525|2016-05-17T00:00:00Z|-1
0|E3|1108|RESERVED|RESERVED|4|513|2016-05-26T00:00:00Z|-1
0|E3|1109|RESERVED|RESERVED|4|513|2016-05-26T00:00:00Z|-1
0|E3|111|RESERVED|RESERVED|3|513|2015-03-06T00:00:00Z|-1
0|E3|1110|RESERVED|RESERVED|3|513|2016-06-08T00:00:00Z|-1
0|E3|1111|RESERVED|RESERVED|3|513|2016-06-15T00:00:00Z|-1
0|E3|1112|Sta. Isabel|Sta. Isabel Calabanga Camarines Sur.|1|503|2016-06-20T00:00:00Z|67
0|E3|1113|RESERVED|RESERVED|2|525|2016-06-20T00:00:00Z|-1
0|E3|1114|Pacol 3|Pacol Naga Camarines Sur|3|512|2016-06-22T00:00:00Z|16
0|E3|1115|BELEN|San Roque Calabanga Cam Sur.|1|502|2016-07-05T00:00:00Z|5
0|E3|1116|RESERVED|RESERVED|3|513|2016-07-06T00:00:00Z|-1
0|E3|1117|SALUNGUINGUI|SALUNGINGUI CARARAYAN CAM SUR|2|512|2016-07-14T00:00:00Z|16
0|E3|1118|MANGUIRING 2|MANGUIRING CALABANGA CAM. SUR|3|502|2014-11-06T00:00:00Z|17
0|E3|1119|LUGSAD|LUGSAD CALABANGA CAM. SUR|3|502|2016-07-14T00:00:00Z|53
0|E3|112|GREEN LAND|Green Land Naga City|2|512|2015-03-06T00:00:00Z|16
0|E3|1120|RESERVED|RESERVED|3|513|2016-07-27T00:00:00Z|-1
0|E3|1121|RESERVED|RESERVED|5|501|2016-08-11T00:00:00Z|-1
0|E3|1122|RESERVED|RESERVED|2|501|2016-08-09T00:00:00Z|-1
0|E3|1123|CAROMATIG|AUSTRIA VILLAGE CAROLINA CAM. SUR|5|512|2016-08-16T00:00:00Z|16
0|E3|1124|AUSTRIA VILLAGE 3|AUSTRIA VILLAGE CAROLINA NAGA CITY|4|512|2016-09-08T00:00:00Z|16
0|E3|1125|DEL ROSARIO MILAOR 3|DEL ROSARIO MILAOR |1|512|2016-09-07T00:00:00Z|16
0|E3|1126|CAROLINA 2|CArolina Naga City|2|512|2016-10-20T00:00:00Z|16
0|E3|1127|RESERVED|RESERVED|3|501|2016-11-04T00:00:00Z|-1
0|E3|1128|RESERVED|RESERVED|3|513|2016-11-23T00:00:00Z|-1
0|E3|1129|STA. LUCIA 1|STA. LUCIA MAGARAO CAM. SUR|1|524|2016-12-05T00:00:00Z|15
0|E3|113|RESERVED|RESERVED|1|501|2015-03-06T00:00:00Z|-1
0|E3|1130|MONSERRAT|Monserrat, Magarao Camarines Sur|2|524|2016-12-05T00:00:00Z|15
0|E3|1131|SAN ISIDRO- Magarao|San Isidro Magarao Cam. Sur|3|524|2016-12-13T00:00:00Z|15
